Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,On1A1,On1A2,On1A3,On1A4,Off1A1,Off1A2,Off1A3,Off1A4
,,feeder_habituation_10s,,6,,Cck57-hab,6771.625,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6771.695,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6771.745,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6771.805,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6771.855,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6771.910,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6771.955,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.015,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.075,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.130,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.190,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.245,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.305,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.360,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.415,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.475,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.530,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.595,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.705,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.750,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.810,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.855,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.920,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6772.965,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.025,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.085,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.140,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.200,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.255,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.310,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.365,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.420,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.485,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.530,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.600,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.705,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.760,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.815,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.870,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.930,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6773.975,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.035,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.085,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.145,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.205,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.270,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.325,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.375,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.425,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.485,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.545,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.600,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.660,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.715,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.775,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.825,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.885,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.940,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6774.995,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.050,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.110,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.175,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.230,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.280,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.335,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.390,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.450,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.505,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.565,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.620,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.680,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.735,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.795,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.845,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.910,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6775.960,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.015,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.095,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.120,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.195,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.250,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.300,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.360,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.415,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.470,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.525,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.585,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.640,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.695,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.760,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.810,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.865,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.925,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6776.980,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.035,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.090,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.150,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.215,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.255,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.570,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.620,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.675,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.735,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.785,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.840,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.890,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6777.950,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.000,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.060,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.115,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.175,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.230,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.285,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.350,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.395,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.465,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.520,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.575,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.630,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.695,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.750,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.810,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.870,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.925,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6778.985,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6779.300,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6779.330,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6779.400,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6779.450,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.075,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.115,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.170,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.225,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.260,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.315,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.360,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.410,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.450,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.500,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.545,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.590,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.640,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.685,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.825,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.870,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.920,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6789.960,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6790.100,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6790.150,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6790.200,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6790.245,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6791.720,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6791.740,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6791.810,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6791.825,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.100,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.120,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.190,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.210,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.280,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.300,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.390,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.405,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.460,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.475,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.555,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.570,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.655,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.670,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.755,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.770,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.850,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.870,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.955,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6792.975,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6793.075,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6793.095,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6793.380,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6793.405,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.620,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.700,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.735,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.795,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.835,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.880,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.925,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6795.965,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.010,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.060,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.105,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.145,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.195,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.230,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.285,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.330,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.375,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.435,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6796.470,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.130,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.165,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.200,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.250,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.285,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.345,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.380,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.435,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.475,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.530,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.695,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.725,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.770,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.815,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.865,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.900,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6797.970,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.010,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.060,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.105,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.160,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.200,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.250,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.295,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.350,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.395,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.460,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.490,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.650,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6798.695,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6802.925,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6802.975,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.020,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.065,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.110,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.160,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.205,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.255,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.300,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.340,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.565,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.595,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.700,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.725,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.815,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.875,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.940,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6803.970,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.430,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.475,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.615,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.650,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.685,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.850,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.900,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6810.920,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.015,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.050,4,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.055,4,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.075,4,5,35,0,0,0,0,0,0,1,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.105,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.150,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.210,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.260,5,0,0,1,0,0,0,0,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.305,5,0,0,0,0,0,0,1,0,0,0
,,feeder_habituation_10s,,6,,Cck57-hab,6811.350,5,0,0,1,0,0,0,0,0,0,0
